Event_Id,Investigation_Type,Event_Date,Location,Country,Airport_Name,Injury_Severity,Aircraft_Damage,Make,Model,Amateur_Built,Number_Of_Engines,Engine_Type,Purpose_Of_Flight,Total_Fatal_Injuries,Total_Serious_Injuries,Total_Minor_Injuries,Total_Uninjured,Weather_Condition,Broad_Phase_Of_Flight,Year,Month,Day_Of_Week,Manufacturer_Incident_Count,Model_Incident_Count,Flight_Purpose_Incident_Count,Weather_Incident_Count
20171122X11536,Accident,2017-11-19,"Point Mugu, CA",United States,ROSAMOND SKYPARK,Non-Fatal,Substantial,QUICKSILVER,MXL SPORT,No,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,Landing,2017,11,Sunday,36,1,49394,81600
20171127X21550,Incident,2017-11-19,"Guayaquil, Spain",Spain,ROSAMOND SKYPARK,Non-Fatal,Minor,BOEING,737,No,1.0,Unknown,Unknown,0.0,0.0,0.0,86.0,VMC,Landing,2017,11,Sunday,1145,488,12856,81600
20180109X22437,Accident,2017-11-19,"Los Angeles, CA",United States,Los Angeles International,Non-Fatal,Substantial,BOEING,737 7H4,No,2.0,Turbo Fan,Unknown,0.0,0.0,0.0,5.0,VMC,Landing,2017,11,Sunday,1145,16,12856,81600
20171119X32831,Accident,2017-11-20,"Stuttgart, AR",United States,Los Angeles International,Fatal,Destroyed,BELL HELICOPTER TEXTRON CANADA,407,No,1.0,Turbo Shaft,Unknown,3.0,0.0,0.0,0.0,VMC,Landing,2017,11,Monday,23,140,12856,81600
20171120X25221,Accident,2017-11-20,"Tehachapi, CA",United States,Tehachapi Municipal,Fatal,Destroyed,CESSNA,152,No,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,Landing,2017,11,Monday,4919,2367,49394,81600
20171120X62921,Accident,2017-11-20,"Aurora, CO",United States,Tehachapi Municipal,Non-Fatal,Substantial,ERCOUPE,415 CD,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Landing,2017,11,Monday,34,1,49394,81600
20171120X90940,Accident,2017-11-20,"Electra, TX",United States,Tehachapi Municipal,Fatal,Substantial,ROBINSON HELICOPTER,R22 BETA,No,1.0,Reciprocating,Other Work Use,1.0,0.0,0.0,0.0,VMC,Landing,2017,11,Monday,221,187,1264,81600
20171121X10001,Accident,2017-11-20,"San Diego, CA",United States,MONTGOMERY-GIBBS EXECUTIVE,Non-Fatal,Substantial,CESSNA,172N,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Landing,2017,11,Monday,4919,1164,49394,81600
20171215X90337,Incident,2017-11-20,"Jauja, Peru",Peru,MONTGOMERY-GIBBS EXECUTIVE,Non-Fatal,Substantial,BOEING,737,No,1.0,Unknown,Unknown,0.0,0.0,0.0,0.0,VMC,Landing,2017,11,Monday,1145,488,12856,81600
20171124X23515,Accident,2017-11-21,"El Dorado, MO",United States,EL DORADO SPRINGS MEMORIAL,Non-Fatal,Substantial,BELLANCA,8KCAB,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,Landing,2017,11,Tuesday,159,164,49394,81600
20171122X32450,Accident,2017-11-22,"Woodlawn, VA",United States,EL DORADO SPRINGS MEMORIAL,Non-Fatal,Substantial,HUGHES,300,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Landing,2017,11,Wednesday,137,23,49394,81600
20171123X23401,Accident,2017-11-22,"Presque Isle, ME",United States,Northern Maine Regional,Non-Fatal,Substantial,CESSNA,421,No,2.0,Reciprocating,Unknown,0.0,2.0,0.0,2.0,IMC,Landing,2017,11,Wednesday,4919,61,12856,5962
20171123X41716,Accident,2017-11-22,"Pittsford, VT",United States,Northern Maine Regional,Fatal,Destroyed,CESSNA,172G,No,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,IMC,Landing,2017,11,Wednesday,4919,136,49394,5962
20171124X65456,Incident,2017-11-22,"Germiston, South Africa",South Africa,Rand Airport,Non-Fatal,Minor,HAWKER BEECHCRAFT CORPORATION,390,No,2.0,Unknown,Unknown,0.0,0.0,0.0,2.0,VMC,Landing,2017,11,Wednesday,3,14,12856,81600
20171127X02501,Accident,2017-11-22,"Dickinson, ND",United States,Rand Airport,Non-Fatal,Substantial,PIPER,PA 12,No,1.0,Reciprocating,Personal,0.0,1.0,1.0,0.0,VMC,Landing,2017,11,Wednesday,2840,37,49394,81600
20171128X05050,Accident,2017-11-22,"Bolingbrook, IL",United States,Bolingbrook's Clow Int'l,Non-Fatal,Substantial,CESSNA,182S,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Landing,2017,11,Wednesday,4919,54,49394,81600
20171129X73821,Accident,2017-11-22,"De Kalb, IL",United States,DE KALB TAYLOR MUNI,Non-Fatal,Substantial,RUTTEN PHIL J,PIETENPOL,Yes,1.0,Reciprocating,Positioning,0.0,0.0,0.0,1.0,VMC,Landing,2017,11,Wednesday,1,7,1644,81600
20171205X01542,Accident,2017-11-22,"La Morita, Mexico",Mexico,DE KALB TAYLOR MUNI,Fatal,Destroyed,MD HELICOPTER,369HS,No,1.0,Turbo Shaft,Aerial Observation,2.0,0.0,0.0,0.0,VMC,Landing,2017,11,Wednesday,35,92,794,81600
20171211X03456,Incident,2017-11-22,"Foz do Iguacu County, Brazil",Brazil,DE KALB TAYLOR MUNI,Non-Fatal,Minor,BOEING,737,No,1.0,Unknown,Unknown,0.0,0.0,0.0,125.0,VMC,Landing,2017,11,Wednesday,1145,488,12856,81600
20171218X34421,Accident,2017-11-22,"Maple Lake, MN",United States,Maple Lake Municipal,Non-Fatal,Substantial,CESSNA,172N,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,Landing,2017,11,Wednesday,4919,1164,49394,81600
20171123X70738,Accident,2017-11-23,"Starke, FL",United States,CECIL,Fatal,Destroyed,MOONEY,M20C,No,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,IMC,Landing,2017,11,Thursday,242,213,49394,5962
20171125X85751,Accident,2017-11-23,"Overgaard, AZ",United States,MOGOLLON AIRPARK,Non-Fatal,Substantial,BUEHLMANN PETER,KITFOX MODEL 4 1200,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Landing,2017,11,Thursday,1,1,49394,81600
20171127X32242,Accident,2017-11-23,"Caldwell, TX",United States,Private,Non-Fatal,Substantial,LUSCOMBE,8,No,1.0,Reciprocating,Personal,0.0,2.0,0.0,0.0,VMC,Landing,2017,11,Thursday,95,48,49394,81600
20171201X54033,Incident,2017-11-23,"Latvia, Latvia",Latvia,Private,Non-Fatal,Substantial,BOEING,737,No,1.0,Unknown,Unknown,0.0,0.0,0.0,0.0,VMC,Landing,2017,11,Thursday,1145,488,12856,81600
20171124X14339,Accident,2017-11-24,"NORTHAMPTON, MA",United States,NORTHAMPTON,Non-Fatal,Substantial,AVEKO SRO,VL-3C-1,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Landing,2017,11,Friday,2,1,49394,81600
20171125X90015,Accident,2017-11-24,"Moab, UT",United States,NORTHAMPTON,Non-Fatal,Substantial,KARPAYEV VLADYSLAV V,RV-9,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Landing,2017,11,Friday,1,2,49394,81600
20171125X91028,Accident,2017-11-25,"Willows, CA",United States,WILLOWS-GLENN COUNTY,Non-Fatal,Substantial,DOSHIER WILBERT A,GT-500,Yes,1.0,Reciprocating,Instructional,0.0,2.0,0.0,0.0,VMC,Landing,2017,11,Saturday,1,6,10596,81600
20171127X10340,Accident,2017-11-25,"Ebensburg, PA",United States,WILLOWS-GLENN COUNTY,Non-Fatal,Substantial,PIPER,PA 34-220T,No,2.0,Reciprocating,Personal,0.0,0.0,4.0,0.0,VMC,Landing,2017,11,Saturday,2840,5,49394,81600
20171127X13142,Accident,2017-11-25,"Odessa, FL",United States,WILLOWS-GLENN COUNTY,Non-Fatal,Substantial,PIPER,PA-28,No,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,Landing,2017,11,Saturday,2840,151,49394,81600
20171127X32648,Accident,2017-11-25,"Oloh, MS",United States,WILLOWS-GLENN COUNTY,Non-Fatal,Substantial,CESSNA,172,No,1.0,Reciprocating,Personal,0.0,1.0,0.0,2.0,VMC,Landing,2017,11,Saturday,4919,1755,49394,81600
20171127X95417,Accident,2017-11-25,"Clearwater, FL",United States,ST PETE-CLEARWATER INTL,Non-Fatal,Substantial,PIPER,PA46,No,1.0,Turbo Prop,Personal,0.0,1.0,0.0,0.0,VMC,Landing,2017,11,Saturday,2840,59,49394,81600
20171126X04640,Accident,2017-11-26,"Tucson, AZ",United States,RYAN FIELD,Non-Fatal,Substantial,MOONEY,M20,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Landing,2017,11,Sunday,242,47,49394,81600
20171127X03747,Accident,2017-11-26,"Palmyra, WI",United States,PALMYRA MUNI,Non-Fatal,Substantial,PIPER / LAUDEMAN,J3C 65,No,1.0,Reciprocating,Personal,0.0,0.0,2.0,0.0,VMC,Landing,2017,11,Sunday,1,10,49394,81600
20171127X63140,Accident,2017-11-26,"Midland, TX",United States,PALMYRA MUNI,Non-Fatal,Substantial,CESSNA,150F,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,Landing,2017,11,Sunday,4919,264,10596,81600
20171211X54419,Accident,2017-11-26,"Daytona Beach, FL",United States,DAYTONA BEACH INTL,Non-Fatal,Substantial,CESSNA,172,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,Landing,2017,11,Sunday,4919,1755,10596,81600
20171127X61757,Accident,2017-11-27,"Black River Falls, WI",United States,BLACK RIVER FALLS AREA,Non-Fatal,Substantial,CESSNA,182,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,Landing,2017,11,Monday,4919,659,10596,81600
20171128X94938,Accident,2017-11-27,"Oro Valley, AZ",United States,LA CHOLLA AIRPARK,Non-Fatal,Substantial,COLUMBIA AIRCRAFT MFG,LC41 550FG,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Landing,2017,11,Monday,13,6,49394,81600
20171129X11335,Accident,2017-11-27,"Louviers, CO",United States,LA CHOLLA AIRPARK,Non-Fatal,Substantial,MOTLEY GARY W,ZENITH CH750 CRUZER,Yes,1.0,Reciprocating,Flight Test,0.0,0.0,0.0,1.0,VMC,Landing,2017,11,Monday,1,1,403,81600
20171128X93434,Accident,2017-11-28,"Jamaica, NY",United States,John F Kennedy International,Non-Fatal,Substantial,BOEING,777,No,1.0,Unknown,Unknown,0.0,0.0,0.0,0.0,VMC,Landing,2017,11,Tuesday,1145,93,12856,81600
20171215X01529,Incident,2017-11-29,"Singapore, Senegal",Senegal,John F Kennedy International,Non-Fatal,Minor,BOEING,777,No,1.0,Unknown,Unknown,0.0,0.0,0.0,0.0,VMC,Landing,2017,11,Wednesday,1145,93,12856,81600
20171129X21403,Accident,2017-11-29,"Westminister, MD",United States,Clearview Airpark,Non-Fatal,Substantial,AERO COMMANDER,112,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,Landing,2017,11,Wednesday,69,32,10596,81600
20171130X10310,Accident,2017-11-29,"Mechanicsville, VA",United States,WOODS FARM AIRSTRIP,Non-Fatal,Substantial,DRIGGERS QUILLAN E,TITAN TORNADO,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Landing,2017,11,Wednesday,1,9,49394,81600
20171201X14308,Incident,2017-11-29,"Atlanta, GA",United States,WOODS FARM AIRSTRIP,Non-Fatal,Substantial,BOEING,737-932ER,No,2.0,Turbo Fan,Unknown,0.0,0.0,0.0,169.0,VMC,Landing,2017,11,Wednesday,1145,2,12856,81600
20171201X35829,Accident,2017-11-29,"Bogota, Colombia",Colombia,WOODS FARM AIRSTRIP,Non-Fatal,Substantial,BOEING,757 224,No,2.0,Turbo Fan,Unknown,0.0,0.0,1.0,157.0,VMC,Landing,2017,11,Wednesday,1145,1,12856,81600
20171201X51708,Accident,2017-11-29,"New Orleans, LA",United States,LAKEFRONT,Non-Fatal,Substantial,ROBINSON HELICOPTER COMPANY,R44,No,1.0,Reciprocating,Positioning,0.0,0.0,0.0,2.0,VMC,Landing,2017,11,Wednesday,179,361,1644,81600
20171220X74157,Accident,2017-11-29,"Nikolai, AK",United States,TATITNA,Non-Fatal,Substantial,PIPER,PA 18-125,No,1.0,Reciprocating,Public Aircraft,0.0,0.0,0.0,1.0,VMC,Landing,2017,11,Wednesday,2840,1,720,81600
20171201X80124,Accident,2017-11-30,"Truckee, CA",United States,TATITNA,Non-Fatal,Substantial,ROBINSON HELICOPTER COMPANY,R22,No,1.0,Reciprocating,Personal,0.0,0.0,2.0,0.0,VMC,Landing,2017,11,Thursday,179,273,49394,81600
20171201X94959,Accident,2017-11-30,"Bowie, MD",United States,FREEWAY,Non-Fatal,Substantial,CESSNA,172,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Landing,2017,11,Thursday,4919,1755,49394,81600
20171203X54335,Accident,2017-11-30,"Fullerton, CA",United States,FULLERTON MUNI,Non-Fatal,Substantial,CESSNA,152,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,Landing,2017,11,Thursday,4919,2367,10596,81600
20171207X41125,Accident,2017-11-30,"Vereda El Mortillo, Colombia",Colombia,FULLERTON MUNI,Fatal,Destroyed,PIPER,PA28,No,1.0,Unknown,Unknown,2.0,0.0,0.0,0.0,Unk,Landing,2017,11,Thursday,2840,279,12856,262
20171201X95313,Accident,2017-12-01,"Miami, FL",United States,MIAMI EXECUTIVE,Non-Fatal,Substantial,CESSNA,172,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Landing,2017,12,Friday,4919,1755,49394,81600
20171202X11405,Accident,2017-12-01,"Ravenswood, WV",United States,JACKSON COUNTY,Non-Fatal,Substantial,CHAMPION,7EC,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Landing,2017,12,Friday,91,80,49394,81600
20171202X94738,Accident,2017-12-01,"Mount Airy, NC",United States,MOUNT AIRY/SURRY COUNTY,Non-Fatal,Substantial,TODD FOLEY,ZENITH 701,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Landing,2017,12,Friday,1,6,49394,81600
20171202X04340,Accident,2017-12-02,"Hernando, MS",United States,Eagles Ridge Airport,Fatal,Destroyed,Kevin Leue,Sparrow Hawk,Yes,1.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,VMC,Landing,2017,12,Saturday,1,2,49394,81600
20171202X62630,Accident,2017-12-02,"Huntingdon, TN",United States,CARROLL COUNTY,Non-Fatal,Substantial,CESSNA,172R,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Landing,2017,12,Saturday,4919,170,49394,81600
20171206X84125,Accident,2017-12-02,"Plato Center, IL",United States,OLSON,Non-Fatal,Substantial,WEAVER DAVID A,PULSAR   912XP,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Landing,2017,12,Saturday,1,1,49394,81600
20171214X23802,Accident,2017-12-02,"Park Rapids, MN",United States,PARK RAPIDS MUNI-KONSHOK FIELD,Non-Fatal,Substantial,CESSNA,172,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,Landing,2017,12,Saturday,4919,1755,10596,81600
20180109X61608,Accident,2017-12-02,"Bacoor, Philippines",Philippines,PARK RAPIDS MUNI-KONSHOK FIELD,Non-Fatal,Substantial,ENSTROM,480,No,1.0,Unknown,Unknown,0.0,1.0,0.0,1.0,VMC,Landing,2017,12,Saturday,49,10,12856,81600
20171203X52324,Accident,2017-12-03,"Chino, CA",United States,CHINO,Non-Fatal,Substantial,BOEING,A75N1(PT17),No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Landing,2017,12,Sunday,1145,38,49394,81600
20171203X55850,Accident,2017-12-03,"Frederick, MD",United States,Frederick Muni,Non-Fatal,Substantial,CESSNA,180,No,1.0,Reciprocating,Personal,0.0,1.0,0.0,3.0,VMC,Landing,2017,12,Sunday,4919,622,49394,81600
20171203X55953,Accident,2017-12-03,"Thomasville, GA",United States,Thomasville Regional,Non-Fatal,Substantial,PIPER,PA34,No,2.0,Reciprocating,Personal,0.0,0.0,0.0,4.0,VMC,Landing,2017,12,Sunday,2840,49,49394,81600
20171204X10532,Accident,2017-12-03,"Ravenna, OH",United States,Portage County Airport,Fatal,Destroyed,PIPER,TITAN TORNADO II D,Yes,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,Landing,2017,12,Sunday,2840,1,49394,81600
20171204X72456,Accident,2017-12-03,"Everett, WA",United States,SNOHOMISH COUNTY (PAINE FLD),Non-Fatal,Substantial,CESSNA,152,No,1.0,Reciprocating,Instructional,0.0,2.0,0.0,0.0,VMC,Landing,2017,12,Sunday,4919,2367,10596,81600
20171212X50255,Accident,2017-12-03,"Miami, FL",United States,Miami International,Non-Fatal,Minor,AIRBUS,A319 115,No,2.0,Turbo Fan,Unknown,0.0,0.0,0.0,294.0,VMC,Landing,2017,12,Sunday,251,4,12856,81600
20171205X42203,Accident,2017-12-04,"Hyannis, MA",United States,BARNSTABLE MUNI-BOARDMAN/POLAN,Non-Fatal,Substantial,CESSNA,402,No,2.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Landing,2017,12,Monday,4919,58,49394,81600
20171206X31304,Accident,2017-12-04,"Rio Oso, CA",United States,YUBA COUNTY,Non-Fatal,Substantial,BEECH,A36,No,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,Landing,2017,12,Monday,1041,450,49394,81600
20171206X43704,Accident,2017-12-04,"Jeffersonville, IN",United States,CLARK RGNL,Non-Fatal,Substantial,PIPER,PA 31-310,No,2.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,Landing,2017,12,Monday,2840,2,49394,81600
20171207X05537,Accident,2017-12-04,"Caracas, Venezuela",Venezuela,CLARK RGNL,Non-Fatal,Substantial,CANADAIR LTD,CL 600 2A12,No,2.0,Unknown,Unknown,0.0,0.0,0.0,6.0,VMC,Landing,2017,12,Monday,4,2,12856,81600
20171205X23358,Accident,2017-12-05,"Rockford, IL",United States,CHICAGO/ROCKFORD INTL,Non-Fatal,Substantial,BEECH,C90,No,2.0,Turbo Prop,Personal,0.0,2.0,2.0,0.0,VMC,Landing,2017,12,Tuesday,1041,52,49394,81600
20171205X35855,Accident,2017-12-05,"Fort Pierce, FL",United States,TREASURE COAST INTL,Non-Fatal,Substantial,ROBINSON HELICOPTER,R44,No,1.0,Reciprocating,Personal,0.0,1.0,0.0,1.0,VMC,Landing,2017,12,Tuesday,221,361,49394,81600
20171205X52428,Accident,2017-12-05,"Brewton, AL",United States,TREASURE COAST INTL,Non-Fatal,Substantial,PIPER,PA28,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Landing,2017,12,Tuesday,2840,279,49394,81600
20171205X52647,Accident,2017-12-05,"Chesapeake, VA",United States,HAMPTON ROADS EXECUTIVE,Non-Fatal,Substantial,NORTH AMERICAN,T 6,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Landing,2017,12,Tuesday,79,1,49394,81600
20171206X00953,Accident,2017-12-05,"Glendale, AZ",United States,GLENDALE MUNI,Non-Fatal,Substantial,PIPER,PA 34-200T,No,2.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,Landing,2017,12,Tuesday,2840,4,10596,81600
20171206X02103,Accident,2017-12-05,"Dubovaya Balka, Russia",Russia,GLENDALE MUNI,Fatal,Substantial,ROBINSON,R44,No,1.0,Unknown,Unknown,2.0,0.0,0.0,0.0,VMC,Landing,2017,12,Tuesday,283,361,12856,81600
20171211X60452,Accident,2017-12-05,"Cheboygan, MI",United States,CHEBOYGAN COUNTY,Non-Fatal,Substantial,PIPER,PA 32,No,1.0,Reciprocating,Unknown,0.0,0.0,0.0,4.0,VMC,Landing,2017,12,Tuesday,2840,4,12856,81600
20171207X14956,Accident,2017-12-06,"Santa Rosa, AZ",United States,CHEBOYGAN COUNTY,Non-Fatal,Substantial,EUROCOPTER,AS 350,No,1.0,Turbo Shaft,Public Aircraft,0.0,0.0,0.0,2.0,VMC,Landing,2017,12,Wednesday,128,8,720,81600
20171207X64827,Accident,2017-12-06,"Chesterfield, MO",United States,Spirit of St. Louis Airport,Fatal,Destroyed,RAYTHEON AIRCRAFT COMPANY,B36TC,No,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,Landing,2017,12,Wednesday,53,56,49394,81600
20171220X52223,Accident,2017-12-06,"Fort Lauderdale, FL",United States,Spirit of St. Louis Airport,Non-Fatal,Substantial,AIRBUS,A321 231,No,2.0,Turbo Fan,Unknown,0.0,1.0,1.0,100.0,IMC,Landing,2017,12,Wednesday,251,7,12856,5962
20171214X32057,Accident,2017-12-07,"Auburn, WA",United States,AUBURN MUNI,Non-Fatal,Substantial,CESSNA,172D,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Landing,2017,12,Thursday,4919,79,49394,81600
20171207X11110,Accident,2017-12-08,"St. Croix,",United States,HENRY E ROHLSEN,Fatal,Destroyed,BEECH,58,No,2.0,Reciprocating,Personal,5.0,0.0,0.0,0.0,VMC,Landing,2017,12,Friday,1041,252,49394,81600
20171208X31322,Accident,2017-12-08,"Spanish Fork, UT",United States,HENRY E ROHLSEN,Non-Fatal,Substantial,BROCK STEINER,Sport Copter Vortex,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Landing,2017,12,Friday,1,2,49394,81600
20171208X32353,Accident,2017-12-08,"Geneva, FL",United States,ORLANDO SANFORD INTL,Fatal,Destroyed,BEECH,C90,No,1.0,Turbo Prop,Instructional,3.0,0.0,0.0,0.0,VMC,Landing,2017,12,Friday,1041,52,10596,81600
20171208X43240,Accident,2017-12-08,"Limon, CO",United States,LIMON MUNI,Non-Fatal,Substantial,JONES KENT C,VANS RV-10,Yes,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,Landing,2017,12,Friday,1,9,49394,81600
20171209X71709,Accident,2017-12-08,"Everett, WA",United States,SNOHOMISH COUNTY (PAINE FLD),Non-Fatal,Substantial,CESSNA,172,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Landing,2017,12,Friday,4919,1755,49394,81600
20171209X52134,Accident,2017-12-09,"Franklin, PA",United States,VENANGO RGNL,Non-Fatal,Substantial,MICHAEL ADAMCZYK,ZENITH CH750,Yes,1.0,Reciprocating,Flight Test,0.0,0.0,0.0,1.0,VMC,Landing,2017,12,Saturday,1,1,403,81600
20171209X73416,Accident,2017-12-09,"Sacramento, CA",United States,SACRAMENTO EXECUTIVE,Non-Fatal,Destroyed,Czech Sport Aircraft a.s.,Sport Cruiser,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Landing,2017,12,Saturday,1,5,49394,81600
20171211X74152,Accident,2017-12-09,"Pocasset, OK",United States,Private,Non-Fatal,Substantial,PIPER,PA28,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Landing,2017,12,Saturday,2840,279,49394,81600
20171212X23104,Accident,2017-12-09,"Algona, IA",United States,Algona Municipal Airport,Non-Fatal,Substantial,CESSNA,172C,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,3.0,VMC,Landing,2017,12,Saturday,4919,47,10596,81600
20180112X20350,Incident,2017-12-09,"Almaty, Kazakhstan",Kazakhstan,Algona Municipal Airport,Non-Fatal,Minor,BOEING,767,No,1.0,Unknown,Unknown,0.0,0.0,0.0,0.0,VMC,Landing,2017,12,Saturday,1145,68,12856,81600
20171209X05200,Accident,2017-12-10,"San Diego, CA",United States,MONTGOMERY-GIBBS EXECUTIVE,Fatal,Destroyed,BEECH,A36,No,1.0,Reciprocating,Personal,2.0,0.0,2.0,0.0,VMC,Landing,2017,12,Sunday,1041,450,49394,81600
20171210X70535,Accident,2017-12-10,"Miami, FL",United States,MIAMI EXECUTIVE,Fatal,Destroyed,SMITH,AEROSTAR 601,No,2.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,Landing,2017,12,Sunday,20,11,49394,81600
20171210X74756,Accident,2017-12-10,"Maunaloa, HI",United States,Molokai,Fatal,Destroyed,CESSNA,U206,No,1.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,IMC,Landing,2017,12,Sunday,4919,99,49394,5962
20171212X00211,Accident,2017-12-12,"Detroit, MI",United States,Detroit Metropolitan Wayne Cou,Non-Fatal,Substantial,MCDONNELL DOUGLAS AIRCRAFT CO,MD 88,No,2.0,Turbo Jet,Unknown,0.0,0.0,0.0,61.0,VMC,Landing,2017,12,Tuesday,6,4,12856,81600
20171212X95529,Accident,2017-12-12,"Rogersburg, OR",United States,Detroit Metropolitan Wayne Cou,Non-Fatal,Substantial,CORBEIL SHAWN,CORBEIL SHAWN SER VI,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Landing,2017,12,Tuesday,1,1,49394,81600
20171213X33503,Accident,2017-12-13,"Oakland Park, FL",United States,FORT LAUDERDALE EXECUTIVE,Non-Fatal,Substantial,PIPER,PA32,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Landing,2017,12,Wednesday,2840,63,49394,81600
20171219X15432,Incident,2017-12-13,"Cusco, Peru",Peru,FORT LAUDERDALE EXECUTIVE,Non-Fatal,Minor,BOEING,737,No,1.0,Unknown,Unknown,0.0,0.0,0.0,73.0,VMC,Landing,2017,12,Wednesday,1145,488,12856,81600
20171219X21630,Accident,2017-12-13,"Newark, OH",United States,NEWARK-HEATH,Non-Fatal,Substantial,ROBINSON HELICOPTER COMPANY,R44,No,1.0,Reciprocating,Positioning,0.0,1.0,0.0,0.0,VMC,Landing,2017,12,Wednesday,179,361,1644,81600
20180108X94059,Accident,2017-12-13,"Rivadavia, Argentina",Argentina,NEWARK-HEATH,Fatal,Substantial,AIR TRACTOR,AT502,No,1.0,Unknown,Aerial Application,1.0,0.0,0.0,0.0,VMC,Landing,2017,12,Wednesday,96,39,4710,81600
20171214X05137,Accident,2017-12-14,"Hinesville, GA",United States,WRIGHT AAF (FORT STEWART)/MIDC,Non-Fatal,Substantial,PIPER,PA 32-300,No,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,Landing,2017,12,Thursday,2840,14,49394,81600
20171214X81723,Accident,2017-12-14,"West End, Bahamas",Bahamas,WRIGHT AAF (FORT STEWART)/MIDC,Fatal,Substantial,CESSNA,T210,No,1.0,Unknown,Personal,1.0,0.0,0.0,1.0,VMC,Landing,2017,12,Thursday,4919,76,49394,81600
20171215X23646,Accident,2017-12-14,"Valley Springs, CA",United States,Wagon Wheel Ranch Privat Strip,Non-Fatal,Substantial,CESSNA,172P,No,1.0,Reciprocating,Personal,0.0,0.0,2.0,0.0,VMC,Landing,2017,12,Thursday,4919,689,49394,81600
20171215X93022,Accident,2017-12-14,"Kwigillingok, AK",United States,KWIGILLINGOK,Non-Fatal,Substantial,PIPER,PA 32R,No,1.0,Reciprocating,Unknown,0.0,0.0,0.0,3.0,VMC,Landing,2017,12,Thursday,2840,4,12856,81600
20171218X95343,Accident,2017-12-14,"Waldburg, Germany",Germany,KWIGILLINGOK,Fatal,Destroyed,Cessna Aircraft Company,510,No,2.0,Unknown,Unknown,3.0,0.0,0.0,0.0,VMC,Landing,2017,12,Thursday,3,10,12856,81600
